LoanCurrentDaysDelinquent,LP_CustomerPrincipalPayments,LP_GrossPrincipalLoss,LP_CustomerPayments,LP_InterestandFees,LP_ServiceFees,MonthlyLoanPayment,AvailableBankcardCredit,RevolvingCreditBalance
362,841.64,658.36,1546.86,705.22,-21.67,67.13,500.0,116.0
0,4000.0,0.0,4199.79,199.79,-9.53,150.68,533.0,620.0
0,4000.0,0.0,5141.99,1141.99,-36.84,171.98,947.0,9035.0
1185,2365.4,7634.6,3434.3,1068.9,-74.53,343.43,10669.0,66512.0
0,4000.0,0.0,5547.12,1547.12,-48.69,173.71,19626.0,29050.0
0,13000.0,0.0,13231.59,231.59,-20.09,428.87,17881.0,29289.0
0,4000.0,0.0,5282.64,1282.64,-41.04,172.56,443.0,12297.0
0,15000.0,0.0,17956.8,2956.8,-118.36,440.09,939.0,3561.0
0,3000.0,0.0,4336.15,1336.15,-51.97,120.39,8601.0,11058.0
0,25000.01,0.0,29377.43,4377.42,-387.75,821.91,7172.0,2128.0
321,1642.98,1357.02,3236.31,1593.33,-51.88,126.53,624.0,1176.0
0,4000.0,0.0,5209.73,1209.73,-38.09,173.71,10858.0,21521.0
123,416.91,3583.09,654.0,237.09,-17.78,133.8,35927.0,90791.0
0,6000.0,0.0,6587.26,587.26,-33.58,544.8,13657.0,15895.0
0,3000.0,0.0,4251.39,1251.39,-45.5,123.28,331.0,7627.0
0,3800.0,0.0,3846.31,46.31,-1.46,165.02,15681.0,22848.0
1196,183.15,4816.85,410.94,227.79,-8.29,205.47,32076.0,19087.0
54,911.66,0.0,1206.99,295.33,-12.22,157.33,840.0,76.0
0,1999.99,0.0,2084.27,84.28,-2.65,86.85,19949.0,5983.0
0,15000.0,0.0,18739.48,3739.48,-159.41,584.25,5305.0,8236.0
200,703.07,3296.93,1514.88,811.81,-27.7,168.32,42.0,86180.0
32,1246.59,0.0,3251.68,2005.09,-49.45,168.89,0.0,0.0
0,2500.0,0.0,2745.34,245.34,-23.59,81.14,18002.0,8631.0
0,25000.0,0.0,25735.21,735.21,-36.67,929.73,32350.0,4250.0
0,9000.0,0.0,11308.38,2308.38,-105.89,341.3,1400.0,9997.0
0,10000.0,0.0,10620.97,620.97,-54.14,886.01,13966.0,96406.0
0,15000.0,0.0,18247.19,3247.19,-232.62,348.71,71235.0,16794.0
0,10500.0,0.0,12610.53,2110.53,-95.97,289.94,11057.0,6612.0
151,1363.84,1636.16,1666.4,302.56,-13.59,83.3,3754.0,646.0
0,7000.0,0.0,7635.89,635.89,-61.61,226.82,3370.0,1930.0
0,9000.0,0.0,9347.71,347.71,-12.55,278.54,432.0,11633.0
0,2499.0,0.0,2595.05,96.05,-2.79,112.13,1000.0,0.0
0,15000.0,0.0,18723.17,3723.17,-169.3,572.78,117888.0,39894.0
43,3417.08,0.0,5699.8,2282.72,-74.33,204.1,13269.0,23940.0
0,13000.0,0.0,13565.66,565.66,-37.34,451.6,20679.0,26334.0
0,13000.0,0.0,15108.71,2108.71,-96.76,357.5,1137.0,1213.0
0,12499.99,0.0,14518.43,2018.44,-80.99,496.47,1669.0,2687.0
0,4000.01,0.0,4028.389,28.379,-1.32,155.8,2494.0,22091.0
0,2000.0,0.0,2187.68,187.68,-30.73,60.93,43737.0,13363.0
0,1424.0,0.0,1778.43,354.43,-23.59,0.0,16771.0,9554.0
0,4500.0,0.0,4779.16,279.16,-8.72,195.97,3130.0,23636.0
0,4000.0,0.0,4934.95,934.95,-29.44,173.71,2607.0,7915.0
0,6000.0,0.0,6955.21,955.21,-40.49,171.18,6685.0,2891.0
0,4000.0,0.0,4259.45,259.45,-13.85,146.1,5009.0,61391.0
0,7999.99,0.0,8083.28,83.29,-9.21,699.8,22727.0,7073.0
819,184.8,4815.2,408.2,223.4,-8.28,204.1,22331.0,2769.0
227,981.16,4018.84,1683.63,702.47,-34.27,187.07,7964.0,8436.0
0,3999.99,0.0,5709.69,1709.7,-64.63,162.12,3216.0,5622.0
0,3000.0,0.0,3030.84,30.84,-3.43,95.39,26927.0,24858.0
0,1500.0,0.0,2005.96,505.96,-25.43,53.83,2011.0,34309.0
523,1468.03,531.97,1968.68,500.65,-31.31,70.31,3519.0,17513.0
0,3000.0,0.0,3044.2355,44.2355,-2.13,113.94,17267.0,6333.0
0,4000.0,0.0,4982.53,982.53,-36.22,163.56,20077.0,1023.0
0,6500.0,0.0,6943.37,443.37,-12.67,294.03,4540.0,12135.0
0,2999.99,0.0,4364.17,1364.18,-42.64,130.65,12814.0,296115.0
0,12500.0,0.0,14252.52,1752.52,-83.49,470.87,218.0,7058.0
0,9999.99,0.0,13486.62,3486.63,-157.88,382.16,10991.0,10509.0
0,8000.0,0.0,9170.67,1170.67,-125.87,255.52,47710.0,12903.0
10,3618.92,0.0,5613.06,1994.14,-83.13,196.14,0.0,843.0
0,13000.0,0.0,16316.16,3316.16,-149.52,360.38,21407.0,20993.0
0,11663.67,0.0,13150.42,1486.75,-186.11,365.44,39163.0,16937.0
0,7500.0,0.0,8307.7,807.7,-25.25,326.62,715.0,3869.0
366,696.85,5303.15,1281.78,584.93,-32.13,216.13,627.0,12553.0
0,1999.99,0.0,2430.46,430.47,-13.55,86.85,5618.0,8214.0
558,1431.0,10569.0,4762.55,3331.55,-123.46,366.35,0.0,0.0
0,2000.0,0.0,2399.71,399.71,-18.16,76.37,248.0,4252.0
0,1000.01,0.0,1419.61,419.6,-17.08,39.52,46.0,15708.0
37,4425.13,0.0,7254.56,2829.43,-155.12,906.82,3344.0,15406.0
0,8000.0,0.0,8644.87,644.87,-46.4,273.03,45625.0,19857.0
0,12999.93,0.0,15578.89,2578.96,-91.26,405.08,483.0,1073.0
0,1699.77,0.0,2322.88,623.11,-28.32,64.92,0.0,77648.0
0,4000.0,0.0,4919.2,919.2,-28.74,174.2,915.0,6940.0
202,2686.0,2314.0,5458.5,2772.5,-83.85,217.74,2831.0,1519.0
0,5999.62,0.0,6861.92,862.3,-58.68,207.08,3564.0,2507.0
0,8814.75,0.0,11873.52,3058.77,-211.1,516.24,28083.0,12017.0
495,129.98,2870.02,213.28,83.3,-4.96,106.64,1500.0,0.0
0,2500.0,0.0,3131.58,631.58,-33.27,91.63,669.0,1331.0
269,2102.56,1897.44,4006.6,1904.04,-59.52,174.2,0.0,155.0
0,18000.0,0.0,18697.06,697.06,-41.03,447.25,14085.0,13842.0
0,7500.0,0.0,8162.36,662.36,-22.84,314.29,12892.0,3784.0
0,3000.0,0.0,3276.36,276.36,-8.71,130.28,690.0,117002.0
0,7099.99,0.0,8149.25,1049.26,-114.06,226.44,3133.0,42962.0
0,7999.99,0.0,9203.3,1203.31,-128.72,255.7,14026.0,33998.0
428,12.48,3987.52,158.71,146.23,-4.6,173.71,32.0,1379.0
0,2000.0,0.0,2047.14,47.14,-8.34,171.81,69686.0,314.0
0,10000.0,0.0,14010.86,4010.86,-155.03,401.52,9003.0,50225.0
183,906.88,8593.12,2256.66,1349.78,-68.11,250.74,8295.0,15205.0
490,290.64,3709.36,675.56,384.92,-13.02,168.89,2761.0,1239.0
0,2999.99,0.0,3144.47,144.48,-5.48,120.87,6376.0,335.0
0,999.99,0.0,1107.83,107.84,-8.31,33.69,0.0,0.0
0,6000.0,0.0,7899.78,1899.78,-73.79,240.95,849.0,3544.0
604,1581.7,8418.3,3265.6,1683.9,-62.39,408.2,3379.0,19121.0
0,2000.0,0.0,2742.0,742.0,-25.08,84.44,247.0,20975.0
0,7800.0,0.0,8622.71,822.71,-78.35,253.52,17246.0,1254.0
0,9999.99,0.0,10433.78,433.79,-49.92,206.08,17870.0,5067.0
0,19999.99,0.0,21092.1668,1092.1768,-57.59,734.64,20717.0,15237.0
0,11000.0,0.0,11752.31,752.31,-58.82,981.41,7468.0,282.0
0,5000.0,0.0,7718.19,2718.19,-84.43,218.33,4715.0,15599.0
137,2026.31,12973.69,6135.2,4108.89,-165.09,439.3,61362.0,73223.0
0,15000.0,0.0,17509.74,2509.74,-242.51,486.48,54434.0,31422.0
0,2000.0,0.0,2493.95,493.95,-33.07,69.23,6923.0,6949.0
516,1623.46,8376.54,3185.44,1561.98,-62.21,398.18,7651.0,47181.0
213,2406.75,12593.25,6999.36,4592.61,-186.08,437.46,2167.0,4533.0
164,1806.12,8693.88,5205.74,3399.62,-137.74,306.22,5730.0,5870.0
0,22500.0,0.0,23800.46,1300.46,-117.61,489.2,39865.0,10954.0
0,1500.0,0.0,1867.47,367.47,-14.66,59.64,19.0,3238.0
0,9113.27,0.0,10924.82,1811.55,-95.4,236.35,883.0,2077.0
1265,311.9,2188.1,786.66,474.76,-13.77,112.38,797.0,4053.0
1137,354.52,2145.48,904.72,550.2,-15.71,113.09,3661.0,8002.0
0,1400.0,0.0,1552.92,152.92,-7.63,52.08,7100.0,2379.0
0,5000.0,0.0,5580.7,580.7,-20.85,479.33,38511.0,2091.0
0,5500.0,0.0,8029.67,2529.67,-93.6,224.51,508.0,63558.0
0,15000.0,0.0,18582.76,3582.76,-247.26,516.24,31718.0,14582.0
0,2000.01,0.0,2008.55,8.54,-0.44,73.81,187.0,2313.0
0,3000.0,0.0,3089.03,89.03,-4.69,276.47,8314.0,7138.0
1,121.98,0.0,197.6158,75.6358,-5.25,106.93,20747.0,2351.0
0,7000.0,0.0,10175.32,3175.32,-111.66,283.72,3061.0,2066.0
0,3950.0,0.0,4274.45,324.45,-45.69,122.15,92404.0,26816.0
0,3500.0,0.0,3575.58,75.58,-8.57,304.78,40473.0,1876.0
0,11300.0,0.0,13264.11,1964.11,-104.82,412.73,0.0,0.0
0,4000.0,0.0,4329.94,329.94,-11.26,168.32,33.0,967.0
0,999.7,0.0,1569.73,570.03,-17.72,43.61,730.0,4813.0
0,9000.0,0.0,9247.28,247.28,-13.44,327.18,30273.0,26627.0
0,1000.0,0.0,1275.1,275.1,-10.59,40.29,76.0,14550.0
0,2000.0,0.0,2702.05,702.05,-26.02,81.64,359.0,25110.0
0,1250.0,0.0,1493.33,243.33,-11.95,46.68,747.0,31841.0
0,14999.8,0.0,17811.44,2811.64,-150.5,383.35,1596.0,2104.0
0,1700.0,0.0,2476.85,776.85,-29.59,68.72,861.0,11247.0
339,3605.56,3394.44,7607.44,4001.88,-109.07,304.84,3137.0,4199.0
0,6000.0,0.0,8684.42,2684.42,-98.51,245.76,552.0,6148.0
0,2999.99,0.0,4601.51,1601.52,-46.55,134.61,7007.0,19570.0
0,7500.0,0.0,9083.01,1583.01,-58.65,306.15,2301.0,3199.0
4,289.25,0.0,385.5551,96.3051,-9.84,128.88,45369.0,16725.0
0,3999.99,0.0,4292.94,292.95,-9.91,168.89,1019.0,2981.0
0,7500.0,0.0,11324.93,3824.93,-131.94,314.25,1159.0,5411.0
0,1000.0,0.0,1170.02,170.02,-16.17,32.5,70.0,230.0
466,1652.94,13347.06,3492.04,1839.1,-128.29,566.74,2283.0,13562.0
0,6000.0,0.0,7006.53,1006.53,-91.58,130.42,16164.0,10849.0
0,10000.0,0.0,11817.47,1817.47,-86.6,376.7,515.0,31185.0
0,3500.0,0.0,3739.31,239.31,-14.31,318.75,4357.0,14108.0
0,6000.0,0.0,6046.8,46.8,-4.11,196.29,24226.0,9697.0
0,6249.87,0.0,7336.47,1086.6,-34.53,270.44,327.0,7051.0
0,7400.01,0.0,8493.62,1093.61,-118.86,236.01,9786.0,214.0
0,2500.0,0.0,3006.16,506.16,-26.67,91.63,21601.0,24661.0
0,8253.99,0.0,8689.75,435.76,-21.67,372.15,25549.0,13361.0
0,6000.0,0.0,7460.96,1460.96,-56.21,241.71,12000.0,0.0
0,12000.0,0.0,15027.18,3027.18,-159.41,439.81,24929.0,12457.0
161,1582.05,5917.95,4682.85,3100.8,-63.23,323.46,364284.0,337034.0
0,5000.0,0.0,5558.73,558.73,-25.4,467.95,1983.0,10650.0
0,10000.41,0.0,11801.14,1800.73,-94.83,366.51,1389.0,3611.0
0,3000.0,0.0,3407.15,407.15,-15.39,118.52,13528.0,26552.0
0,15000.0,0.0,15853.15,853.15,-32.69,450.0,42096.0,15686.0
731,484.55,6015.45,1064.96,580.41,-21.3,266.24,5347.0,16733.0
0,14000.0,0.0,14864.79,864.79,-34.61,556.56,615.0,10314.0
0,6500.0,0.0,8244.88,1744.88,-55.41,281.27,4964.0,4540.0
0,2500.0,0.0,2886.59,386.59,-14.87,100.71,1440.0,1957.0
0,14000.0,0.0,16184.82,2184.82,-160.18,323.15,22698.0,7039.0
0,999.99,0.0,1095.19,95.2,-15.87,30.42,4560.0,3340.0
210,934.01,5565.99,3267.24,2333.23,-74.59,205.14,88.0,455.0
81,3746.19,0.0,5135.68,1389.49,-127.48,320.98,4288.0,5378.0
0,4000.0,0.0,5828.87,1828.87,-69.25,162.02,3412.0,7388.0
0,3500.0,0.0,4333.25,833.25,-26.04,152.42,1466.0,36708.0
1386,389.47,3610.53,810.6,421.13,-15.92,162.12,10043.0,14032.0
0,2000.0,0.0,2594.18,594.18,-19.43,85.54,2411.0,14334.0
325,439.43,3560.57,1042.26,602.83,-18.99,173.71,372.0,3828.0
0,3499.99,0.0,3533.18,33.19,-5.87,300.67,80588.0,9312.0
0,5000.0,0.0,6091.79,1091.79,-53.96,186.43,875.0,29425.0
526,439.67,14560.33,462.25,22.58,-0.82,462.25,10251.0,4249.0
0,3500.0,0.0,5079.42,1579.42,-45.11,158.33,984.0,116.0
0,4000.0,0.0,4847.58,847.58,-27.04,172.76,2575.0,125.0
25,8374.14,0.0,11073.0,2698.86,-168.82,369.1,1865.0,11735.0
0,3000.0,0.0,3511.29,511.29,-15.62,130.28,0.0,3676.0
0,1000.0,0.0,1010.03,10.03,-1.42,30.92,89280.0,16807.0
163,57.55,3442.45,1072.96,1015.41,-5.89,151.99,0.0,699.0
0,15000.0,0.0,15077.74,77.74,-5.36,516.24,10056.0,21772.0
0,2000.0,0.0,2301.99,301.99,-5.17,86.67,2615.0,3075.0
0,7000.0,0.0,7364.39,364.39,-13.16,216.64,7642.0,13158.0
562,849.81,3150.19,1228.68,378.87,-27.26,136.52,16111.0,12789.0
0,4000.0,0.0,4574.68,574.68,-18.08,173.71,463.0,17953.0
0,3400.0,0.0,3805.95,405.95,-21.37,124.63,6663.0,11137.0
406,298.5,4701.5,582.51,284.01,-12.22,194.17,4452.0,48.0
0,12500.0,0.0,16466.85,3966.85,-165.35,490.35,101.0,1382.0
0,1500.0,0.0,1679.14,179.14,-15.79,48.68,6187.0,6313.0
0,3700.0,0.0,4131.49,431.49,-43.15,119.39,20134.0,8866.0
0,14999.99,0.0,17310.43,2310.44,-101.16,421.48,2567.0,2683.0
0,1999.99,0.0,2519.64,519.65,-26.12,74.23,5362.0,21329.0
0,5000.0,0.0,5142.49,142.49,-20.07,154.61,20145.0,2355.0
552,275.8,5724.2,410.14,134.34,-9.6,205.07,3693.0,9031.0
1534,20.86,979.14,36.15,15.29,-0.85,36.15,21304.0,1996.0
0,2000.0,0.0,2111.53,111.53,-5.63,74.12,3460.0,8305.0
0,3499.99,0.0,4850.75,1350.76,-38.6,158.33,773.0,977.0
275,2687.79,9812.21,5328.22,2640.43,-110.17,483.02,514.0,23831.0
0,7500.0,0.0,11128.14,3628.14,-130.72,309.21,6142.0,4832.0
0,2000.0,0.0,2255.11,255.11,-9.1,82.72,743.0,5205.0
0,17500.0,0.0,20422.55,2922.55,-283.75,567.14,43968.0,6782.0
0,2100.0,0.0,2673.43,573.43,-19.38,88.67,178.0,6508.0
0,9999.99,0.0,11103.23,1103.24,-63.62,358.22,2109.0,8042.0
0,4000.0,0.0,5293.74,1293.74,-45.56,166.3,2956.0,20330.0
0,1650.0,0.0,2117.05,467.05,-24.57,60.48,4324.0,164734.0
0,3800.0,0.0,6896.59,3096.59,-67.51,170.5,802.0,5184.0
0,5500.0,0.0,6130.24,630.24,-40.41,192.25,13350.0,7699.0
0,4000.0,0.0,5439.43,1439.43,-45.32,173.71,187.0,313.0
0,4500.0,0.0,4614.29,114.29,-6.35,162.66,4511.0,14704.0
0,6000.0,0.0,7841.11,1841.11,-92.53,222.68,3678.0,8782.0
0,2500.0,0.0,2856.92,356.92,-18.8,91.63,4577.0,6665.0
0,5999.99,0.0,6455.37,455.38,-44.04,194.56,2903.0,15748.0
121,474.64,0.0,1383.5,908.86,-41.15,276.7,2053.0,6630.0
0,6500.0,0.0,7557.53,1057.53,-34.14,279.47,5022.0,7825.0
489,891.99,4608.01,1899.52,1007.53,-34.08,220.19,24698.0,21993.0
0,10500.0,0.0,11875.63,1375.63,-98.54,244.1,53165.0,19135.0
0,10000.0,0.0,14056.54,4056.54,-172.27,389.97,10761.0,1680.0
707,718.5,3281.5,1712.0,993.5,-29.42,174.2,14164.0,26332.0
274,674.26,3325.74,1563.39,889.13,-27.98,173.71,8998.0,50392.0
0,2000.0,0.0,3084.79,1084.79,-33.45,87.1,568.0,11962.0
0,5000.0,0.0,5769.6,769.6,-35.79,136.71,12127.0,2049.0
0,4000.01,0.0,4381.74,381.73,-53.76,123.69,62535.0,1465.0
164,493.49,3506.51,934.8,441.31,-18.81,155.8,10271.0,172277.0
492,1594.11,5905.89,3569.94,1975.83,-62.54,324.54,20276.0,9174.0
0,3000.0,0.0,4329.7,1329.7,-52.95,119.45,1616.0,1384.0
0,4000.0,0.0,4616.23,616.23,-23.72,161.14,3296.0,12928.0
0,2000.0,0.0,2140.17,140.17,-7.35,184.39,5523.0,20278.0
621,1652.79,8347.21,3138.24,1485.45,-61.91,392.28,5038.0,15551.0
0,10570.71,0.0,11558.49,987.78,-150.81,324.22,24661.0,15839.0
0,1500.0,0.0,1975.69,475.69,-21.63,57.29,359.0,1263.0
861,2479.33,5020.66,7131.64,4652.31,-94.92,338.42,149.0,2351.0
223,978.51,6521.49,4033.26,3054.75,-89.7,224.07,2740.0,1610.0
0,4000.0,0.0,5099.13,1099.13,-36.57,169.94,38358.0,9523.0
0,3500.0,0.0,4013.61,513.61,-16.17,151.99,4650.0,11050.0
0,4585.0,0.0,5574.19,989.19,-47.66,172.1,3229.0,7021.0
0,7000.0,0.0,9207.28,2207.28,-67.57,227.64,7044.0,4052.0
0,3000.01,0.0,3901.03,901.02,-28.37,130.28,12629.0,7571.0
0,2000.0,0.0,2447.11,447.11,-23.34,73.46,6565.0,42275.0
0,4000.0,0.0,4983.72,983.72,-65.62,138.64,10121.0,11889.0
0,7000.0,0.0,8622.71,1622.71,-64.94,205.38,8825.0,2175.0
0,6000.0,0.0,6833.59,833.59,-32.37,240.95,3231.0,13837.0
557,0.0,3000.0,0.0,0.0,0.0,130.28,0.0,0.0
0,10000.0,0.0,12134.26,2134.26,-79.08,408.2,0.0,0.0
0,10000.0,0.0,10408.62,408.62,-30.48,338.87,3075.0,2675.0
0,1500.0,0.0,2055.3,555.3,-22.2,59.64,0.0,0.0
0,5500.0,0.0,8140.75,2640.75,-83.86,237.99,6584.0,10048.0
43,1899.14,0.0,4989.9,3090.76,-139.34,332.66,11855.0,23148.0
345,284.18,3715.82,694.84,410.66,-12.92,173.71,3101.0,1399.0
0,2000.0,0.0,2406.77,406.77,-12.8,86.85,1518.0,19758.0
0,9999.99,0.0,11270.73,1270.74,-135.93,319.63,35623.0,4377.0
0,20000.0,0.0,22389.67,2389.67,-171.93,682.58,2531.0,3029.0
0,5100.0,0.0,6728.55,1628.55,-78.11,137.54,1150.0,350.0
0,2000.0,0.0,2876.37,876.37,-22.52,68.49,5300.0,0.0
261,1221.18,2278.82,2529.73,1308.55,-36.91,149.69,15121.0,9879.0
0,3800.01,0.0,5881.21,2081.2,-67.14,163.4,135.0,13031.0
957,0.0,3500.0,0.0,0.0,0.0,152.42,541.0,6209.0
0,13500.0,0.0,14003.76,503.76,-62.9,1174.41,52780.0,5532.0
82,2517.59,0.0,4817.52,2299.93,-40.63,150.48,7.0,3993.0
0,10000.0,0.0,10149.01,149.01,-19.63,311.48,35361.0,39.0
0,4000.0,0.0,4222.57,222.57,-7.01,173.71,4997.0,5753.0
0,3500.0,0.0,4009.68,509.68,-23.72,132.73,452.0,3648.0
219,340.45,1659.55,778.86,438.41,-13.92,86.54,8218.0,53488.0
0,4000.0,0.0,5488.83,1488.83,-46.87,173.71,1368.0,5264.0
0,7000.0,0.0,7675.02,675.02,-38.81,639.73,5854.0,26742.0
0,999.45,0.0,1117.51,118.06,-3.67,43.61,448.0,1627.0
0,4000.0,0.0,4917.53,917.53,-31.46,127.36,1841.0,459.0
0,7194.61,0.0,10577.76,3383.15,-130.17,302.14,11492.0,8907.0
0,4000.0,0.0,5872.54,1872.54,-66.9,163.28,1084.0,10616.0
0,10000.0,0.0,10747.59,747.59,-40.85,255.57,28113.0,4102.0
0,5000.0,0.0,6132.55,1132.55,-50.87,138.83,989.0,10324.0
0,7500.0,0.0,10437.73,2937.73,-96.09,320.77,11640.0,10058.0
0,1200.0,0.0,1955.17,755.17,-21.56,54.28,849.0,14016.0
0,2500.0,0.0,3265.38,765.38,-42.05,90.63,6086.0,1856.0
121,259.61,4740.39,585.48,325.87,-15.46,217.74,6066.0,2177.0
0,6000.01,0.0,7370.87,1370.86,-98.98,200.44,13758.0,7569.0
242,1243.88,1256.12,2348.95,1105.07,-36.02,102.05,2000.0,1841.0
0,2000.0,0.0,2137.18,137.18,-5.47,79.64,3227.0,7762.0
0,4200.0,0.0,4863.32,663.32,-30.16,160.38,16959.0,5257.0
383,572.82,14427.18,1650.64,1077.82,-49.42,412.66,507.0,2205.0
0,2600.0,0.0,3023.0,423.0,-13.5,112.29,240.0,10129.0
614,3660.54,6339.46,5135.95,1475.41,-104.75,341.73,19162.0,51050.0
0,3500.0,0.0,3631.5059,131.5059,-8.42,84.72,1180.0,670.0
0,1500.0,0.0,1625.45,125.45,-12.66,48.33,13768.0,3082.0
69,840.47,0.0,3136.8,2296.33,-80.66,283.8,15145.0,13467.0
354,1706.83,8293.17,3576.3,1869.47,-108.02,238.42,18128.0,19372.0
0,10000.0,0.0,10213.4052,213.4052,-12.83,248.47,23975.0,29142.0
0,15000.0,0.0,15380.04,380.04,-35.32,324.34,34161.0,6989.0
0,1990.0,0.0,2409.14,419.14,-14.97,82.31,324.0,11155.0
0,2000.0,0.0,2099.4,99.4,-3.13,86.85,189.0,311.0
0,8000.0,0.0,8955.17,955.17,-64.34,276.74,22790.0,19510.0
0,7500.0,0.0,8635.76,1135.76,-42.54,711.24,0.0,0.0
0,2000.0,0.0,2006.89,6.89,-1.1,61.11,29622.0,2378.0
0,10000.0,0.0,13325.79,3325.79,-109.85,325.19,1151.0,18114.0
0,6500.0,0.0,7873.42,1373.42,-50.9,265.33,4090.0,8053.0
654,106.81,1893.19,256.62,149.81,-4.9,85.54,0.0,4560.0
394,970.74,5029.26,1908.24,937.5,-37.52,238.53,7033.0,18813.0
0,2000.0,0.0,3196.41,1196.41,-34.18,90.47,86.0,548.0
0,965.55,0.0,1461.59,496.04,-16.01,43.0,311.0,1314.0
0,15000.0,0.0,15779.67,779.67,-82.34,0.0,16084.0,41742.0
94,1294.43,0.0,2232.8,938.37,-45.27,117.39,553.0,3401.0
136,1613.37,10886.63,4870.57,3257.2,-143.6,346.66,5500.0,0.0
0,1999.89,0.0,2491.78,491.89,-25.22,70.5,645.0,7419.0
0,25000.0,0.0,25964.68,964.68,-52.23,641.24,18700.0,0.0
0,9750.0,0.0,11595.24,1845.24,-115.58,338.7,19927.0,10287.0
0,2700.0,0.0,2942.8,242.8,-12.01,100.6,7485.0,215.0
0,2700.0,0.0,3154.7,454.7,-16.53,110.95,402.0,11731.0
0,3000.01,0.0,4566.51,1566.5,-40.37,130.65,253.0,2872.0
744,220.7,4279.3,395.0,174.3,-5.52,195.0,34.0,2763.0
287,992.42,6007.58,2753.7,1761.28,-68.36,197.05,2839.0,4819.0
0,10000.0,0.0,12827.66,2827.66,-156.91,361.47,4856.0,76219.0
0,15000.0,0.0,19358.38,4358.38,-174.45,440.09,6197.0,1371.0
0,14999.99,0.0,15522.69,522.7,-63.99,1306.01,21191.0,10063.0
94,1100.79,0.0,2731.82,1631.03,-85.22,390.26,14780.0,13689.0
0,5000.01,0.0,5524.64,524.63,-72.87,154.84,71732.0,168.0
0,15000.0,0.0,15699.85,699.85,-40.45,375.21,1044.0,27120.0
0,4000.0,0.0,4536.85,536.85,-29.84,144.59,5011.0,5237.0
0,11999.99,0.0,13252.0,1252.01,-191.14,366.22,45870.0,16430.0
0,2000.0,0.0,3085.92,1085.92,-33.94,87.1,22.0,810.0
0,4500.0,0.0,6134.51,1634.51,-62.76,181.28,985.0,20179.0
0,15000.0,0.0,16562.09,1562.09,-62.52,440.09,19597.0,45245.0
0,9500.0,0.0,9716.63,216.63,-7.55,299.82,2173.0,2364.0
615,13.46,3986.54,154.78,141.32,-4.71,169.78,0.0,176.0
206,918.78,7081.22,3096.48,2177.7,-76.04,234.29,6004.0,6846.0
0,4000.0,0.0,5028.45,1028.45,-32.37,173.71,16987.0,5625.0
475,587.96,14412.04,1618.16,1030.2,-49.4,404.54,25438.0,12197.0
540,65.78,3934.22,173.71,107.93,-3.4,173.71,300.0,198.0
10,2618.39,0.0,6601.2,3982.81,-200.06,660.12,19686.0,15114.0
0,5000.0,0.0,5282.38,282.38,-39.77,154.61,51647.0,3652.0
0,5000.0,0.0,6626.01,1626.01,-56.25,209.26,472.0,9082.0
211,396.62,9603.38,1616.75,1220.13,-40.71,323.35,4400.0,50005.0
295,632.83,3367.17,1741.26,1108.43,-22.32,173.71,0.0,0.0
0,4000.0,0.0,4212.18,212.18,-9.05,155.8,6799.0,25001.0
0,2500.0,0.0,2526.08,26.08,-4.61,214.76,46056.0,1081.0
0,7298.99,0.0,9130.31,1831.32,-120.87,251.41,3829.0,6671.0
0,4000.0,0.0,4964.79,964.79,-25.02,172.6,0.0,0.0
0,2000.01,0.0,2116.91,116.9,-19.48,61.75,32067.0,1493.0
81,4088.1,0.0,5135.68,1047.58,-108.67,320.98,7584.0,9674.0
0,15000.0,0.0,16263.55,1263.55,-117.66,489.24,2049.0,193.0
0,4000.0,0.0,5574.14,1574.14,-49.21,174.2,0.0,1428.0
536,2930.08,1325.91,4617.58,1687.5,-80.87,158.28,4817.0,23934.0
361,380.36,9119.64,715.72,335.36,-15.98,357.86,3379.0,4371.0
0,13000.0,0.0,14638.56,1638.56,-71.65,502.35,2788.0,1305.0
0,2000.0,0.0,2027.22,27.22,-3.03,63.59,57243.0,2924.0
0,6000.0,0.0,6377.84,377.84,-12.08,261.29,661.0,1538.0
0,9999.99,0.0,11653.05,1653.06,-162.06,320.52,24737.0,16263.0
135,926.15,3073.85,2069.52,1143.37,-36.01,173.71,671.0,9740.0
0,2300.01,0.0,2725.49,425.48,-37.37,75.71,5913.0,6272.0
0,9999.99,0.0,10265.13,265.14,-21.22,334.49,80473.0,6577.0
6,3034.03,0.0,4368.72,1334.69,-47.95,140.53,4166.0,3434.0
0,10000.0,0.0,10370.8,370.8,-43.67,315.63,20940.0,10986.0
273,893.32,6106.68,3164.4,2271.08,-71.32,204.15,145.0,605.0
0,3000.0,0.0,3376.18,376.18,-18.62,111.78,3498.0,5052.0
0,15000.0,0.0,17963.78,2963.78,-204.54,516.24,20325.0,16175.0
0,9999.99,0.0,13295.43,3295.44,-122.11,408.2,171.0,3938.0
0,15000.0,0.0,18757.85,3757.85,-248.01,521.08,3200.0,16264.0
0,7000.0,0.0,7148.39,148.39,-4.71,302.9,4647.0,2386.0
0,7500.0,0.0,10267.33,2767.33,-102.48,306.19,4252.0,23498.0
0,15000.0,0.0,17146.23,2146.23,-241.14,0.0,30115.0,3285.0
1111,337.71,4662.29,1097.36,759.65,-16.29,224.34,430.0,4794.0
512,726.12,12273.88,2195.7,1469.58,-64.08,365.95,4630.0,1570.0
0,3500.0,0.0,5014.24,1514.24,-55.07,143.83,8409.0,10872.0
